subject_id,segment_idx,hr_gt_bpm,hr_pr_bpm,err_bpm
Sub_01lux 100.0,40,84.375,84.375,0.0
Sub_01lux 100.0,41,84.375,84.375,0.0
Sub_01lux 100.0,42,84.375,84.375,0.0
Sub_01lux 100.0,43,84.375,84.375,0.0
Sub_01lux 100.0,44,84.375,77.34375,-7.03125
Sub_01lux 100.0,45,77.34375,77.34375,0.0
Sub_01lux 100.0,46,77.34375,77.34375,0.0
Sub_01lux 100.0,47,77.34375,77.34375,0.0
Sub_01lux 100.0,48,77.34375,77.34375,0.0
Sub_01lux 100.0,49,77.34375,77.34375,0.0
Sub_01lux 100.0,50,77.34375,77.34375,0.0
Sub_01lux 100.0,51,77.34375,77.34375,0.0
Sub_01lux 100.0,52,77.34375,77.34375,0.0
Sub_01lux 100.0,53,77.34375,77.34375,0.0
Sub_01lux 100.0,54,77.34375,77.34375,0.0
Sub_01lux 100.0,55,77.34375,77.34375,0.0
Sub_01lux 100.0,56,77.34375,77.34375,0.0
Sub_01lux 100.0,57,77.34375,77.34375,0.0
Sub_01lux 100.0,58,77.34375,77.34375,0.0
Sub_01lux 100.0,59,77.34375,77.34375,0.0
Sub_01lux 100.0,60,77.34375,77.34375,0.0
Sub_01lux 100.0,61,77.34375,77.34375,0.0
Sub_01lux 100.0,62,77.34375,77.34375,0.0
Sub_01lux 100.0,63,77.34375,77.34375,0.0
Sub_01lux 100.0,64,77.34375,77.34375,0.0
Sub_01lux 100.0,65,77.34375,77.34375,0.0
Sub_01lux 100.0,66,84.375,77.34375,-7.03125
Sub_01lux 100.0,67,84.375,77.34375,-7.03125
Sub_01lux 100.0,68,84.375,84.375,0.0
Sub_01lux 100.0,69,84.375,84.375,0.0
Sub_01lux 100.0,70,84.375,84.375,0.0
Sub_01lux 100.0,71,84.375,63.28125,-21.09375
Sub_01lux 100.0,72,84.375,84.375,0.0
Sub_01lux 100.0,73,84.375,84.375,0.0
Sub_01lux 100.0,74,84.375,84.375,0.0
Sub_01lux 100.0,75,84.375,84.375,0.0
Sub_01lux 100.0,76,84.375,84.375,0.0
Sub_01lux 100.0,77,84.375,84.375,0.0
Sub_01lux 100.0,78,84.375,84.375,0.0
Sub_01lux 100.0,79,84.375,84.375,0.0
Sub_01lux 100.0,80,84.375,84.375,0.0
Sub_01lux 100.0,81,84.375,84.375,0.0
Sub_01lux 100.0,82,84.375,84.375,0.0
Sub_01lux 100.0,83,84.375,84.375,0.0
Sub_01lux 100.0,84,84.375,84.375,0.0
Sub_01lux 100.0,85,84.375,84.375,0.0
Sub_01lux 100.0,86,84.375,84.375,0.0
Sub_01lux 100.0,87,84.375,84.375,0.0
Sub_01lux 100.0,88,84.375,84.375,0.0
Sub_01lux 100.0,89,84.375,77.34375,-7.03125
Sub_01lux 100.0,90,84.375,77.34375,-7.03125
Sub_01lux 100.0,91,84.375,77.34375,-7.03125
Sub_01lux 100.0,92,84.375,77.34375,-7.03125
Sub_01lux 100.0,93,84.375,77.34375,-7.03125
Sub_01lux 100.0,94,84.375,77.34375,-7.03125
Sub_01lux 100.0,95,84.375,77.34375,-7.03125
Sub_01lux 100.0,96,84.375,77.34375,-7.03125
Sub_01lux 100.0,97,84.375,77.34375,-7.03125
Sub_01lux 100.0,98,84.375,77.34375,-7.03125
Sub_01lux 100.0,99,84.375,77.34375,-7.03125
Sub_01lux 100.0,100,84.375,77.34375,-7.03125
Sub_01lux 100.0,101,84.375,77.34375,-7.03125
Sub_01lux 100.0,102,84.375,77.34375,-7.03125
Sub_01lux 100.0,103,84.375,77.34375,-7.03125
Sub_01lux 100.0,104,84.375,77.34375,-7.03125
Sub_01lux 100.0,105,84.375,77.34375,-7.03125
Sub_01lux 100.0,106,84.375,84.375,0.0
Sub_01lux 100.0,107,84.375,77.34375,-7.03125
Sub_01lux 100.0,108,84.375,84.375,0.0
Sub_01lux 100.0,109,84.375,84.375,0.0
Sub_01lux 100.0,110,84.375,84.375,0.0
Sub_01lux 100.0,111,84.375,84.375,0.0
Sub_01lux 100.0,112,84.375,84.375,0.0
Sub_01lux 100.0,113,84.375,84.375,0.0
Sub_01lux 100.0,114,84.375,84.375,0.0
Sub_01lux 100.0,115,84.375,84.375,0.0
Sub_01lux 100.0,116,84.375,84.375,0.0
Sub_01lux 100.0,117,84.375,84.375,0.0
Sub_01lux 100.0,118,84.375,84.375,0.0
Sub_01lux 100.0,119,84.375,84.375,0.0
Sub_01lux 100.0,120,84.375,84.375,0.0
Sub_01lux 100.0,121,77.34375,84.375,7.03125
Sub_01lux 100.0,122,77.34375,77.34375,0.0
Sub_01lux 100.0,123,77.34375,77.34375,0.0
Sub_01lux 100.0,124,77.34375,77.34375,0.0
Sub_01lux 100.0,125,77.34375,77.34375,0.0
Sub_01lux 100.0,126,77.34375,77.34375,0.0
Sub_01lux 100.0,127,77.34375,77.34375,0.0
Sub_01lux 100.0,128,77.34375,77.34375,0.0
Sub_01lux 100.0,129,77.34375,77.34375,0.0
Sub_01lux 100.0,130,77.34375,77.34375,0.0
Sub_01lux 100.0,131,77.34375,77.34375,0.0
Sub_01lux 100.0,132,77.34375,77.34375,0.0
Sub_01lux 100.0,133,77.34375,77.34375,0.0
Sub_01lux 100.0,134,77.34375,77.34375,0.0
Sub_01lux 100.0,135,77.34375,77.34375,0.0
Sub_01lux 100.0,136,77.34375,77.34375,0.0
Sub_01lux 100.0,137,77.34375,77.34375,0.0
Sub_01lux 100.0,138,77.34375,77.34375,0.0
Sub_01lux 100.0,139,77.34375,77.34375,0.0
Sub_01lux 100.0,140,77.34375,77.34375,0.0
Sub_01lux 100.0,141,77.34375,77.34375,0.0
Sub_01lux 100.0,142,77.34375,77.34375,0.0
Sub_01lux 100.0,143,77.34375,77.34375,0.0
Sub_01lux 100.0,144,77.34375,77.34375,0.0
Sub_01lux 100.0,145,77.34375,77.34375,0.0
Sub_01lux 100.0,146,77.34375,77.34375,0.0
Sub_01lux 100.0,147,77.34375,91.40625,14.0625
Sub_01lux 100.0,148,84.375,91.40625,7.03125
Sub_01lux 100.0,149,84.375,91.40625,7.03125
Sub_01lux 100.0,150,84.375,77.34375,-7.03125
Sub_01lux 100.0,151,84.375,77.34375,-7.03125
Sub_01lux 100.0,152,84.375,77.34375,-7.03125
Sub_01lux 100.0,153,84.375,77.34375,-7.03125
Sub_01lux 15.8,0,70.3125,70.3125,0.0
Sub_01lux 15.8,1,70.3125,70.3125,0.0
Sub_01lux 15.8,2,70.3125,91.40625,21.09375
Sub_01lux 15.8,3,70.3125,70.3125,0.0
Sub_01lux 15.8,4,70.3125,70.3125,0.0
Sub_01lux 15.8,5,70.3125,70.3125,0.0
Sub_01lux 15.8,6,70.3125,70.3125,0.0
Sub_01lux 15.8,7,70.3125,70.3125,0.0
Sub_01lux 15.8,8,70.3125,70.3125,0.0
Sub_01lux 15.8,9,70.3125,70.3125,0.0
Sub_01lux 15.8,10,70.3125,70.3125,0.0
Sub_01lux 15.8,11,70.3125,70.3125,0.0
Sub_01lux 15.8,12,77.34375,70.3125,-7.03125
Sub_01lux 15.8,13,77.34375,84.375,7.03125
Sub_01lux 15.8,14,77.34375,84.375,7.03125
Sub_01lux 15.8,15,77.34375,84.375,7.03125
Sub_01lux 15.8,16,77.34375,84.375,7.03125
Sub_01lux 15.8,17,77.34375,77.34375,0.0
Sub_01lux 15.8,18,77.34375,77.34375,0.0
Sub_01lux 15.8,19,77.34375,77.34375,0.0
Sub_01lux 15.8,20,77.34375,77.34375,0.0
Sub_01lux 15.8,21,77.34375,77.34375,0.0
Sub_01lux 15.8,22,77.34375,77.34375,0.0
Sub_01lux 15.8,23,77.34375,77.34375,0.0
Sub_01lux 15.8,24,77.34375,77.34375,0.0
Sub_01lux 15.8,25,77.34375,77.34375,0.0
Sub_01lux 15.8,26,77.34375,77.34375,0.0
Sub_01lux 15.8,27,84.375,77.34375,-7.03125
Sub_01lux 15.8,28,84.375,77.34375,-7.03125
Sub_01lux 15.8,29,84.375,77.34375,-7.03125
Sub_01lux 15.8,30,84.375,77.34375,-7.03125
Sub_01lux 15.8,31,84.375,77.34375,-7.03125
Sub_01lux 15.8,32,84.375,77.34375,-7.03125
Sub_01lux 15.8,33,84.375,77.34375,-7.03125
Sub_01lux 15.8,34,84.375,77.34375,-7.03125
Sub_01lux 15.8,35,77.34375,77.34375,0.0
Sub_01lux 15.8,36,77.34375,77.34375,0.0
Sub_01lux 15.8,37,77.34375,77.34375,0.0
Sub_01lux 15.8,38,77.34375,77.34375,0.0
Sub_01lux 15.8,39,77.34375,77.34375,0.0
Sub_01lux 15.8,40,77.34375,77.34375,0.0
Sub_01lux 15.8,41,77.34375,77.34375,0.0
Sub_01lux 15.8,42,77.34375,77.34375,0.0
Sub_01lux 15.8,43,77.34375,77.34375,0.0
Sub_01lux 15.8,44,77.34375,77.34375,0.0
Sub_01lux 15.8,45,77.34375,77.34375,0.0
Sub_01lux 15.8,46,84.375,91.40625,7.03125
Sub_01lux 15.8,47,84.375,91.40625,7.03125
Sub_01lux 15.8,48,84.375,91.40625,7.03125
Sub_01lux 15.8,49,84.375,91.40625,7.03125
Sub_01lux 15.8,50,84.375,91.40625,7.03125
Sub_01lux 15.8,51,84.375,91.40625,7.03125
Sub_01lux 15.8,52,84.375,91.40625,7.03125
Sub_01lux 15.8,53,84.375,91.40625,7.03125
Sub_01lux 15.8,54,84.375,91.40625,7.03125
Sub_01lux 15.8,55,84.375,91.40625,7.03125
Sub_01lux 15.8,56,84.375,91.40625,7.03125
Sub_01lux 15.8,57,84.375,91.40625,7.03125
Sub_01lux 15.8,58,84.375,91.40625,7.03125
Sub_01lux 15.8,59,84.375,91.40625,7.03125
Sub_01lux 15.8,60,84.375,91.40625,7.03125
Sub_01lux 15.8,61,77.34375,91.40625,14.0625
Sub_01lux 15.8,62,77.34375,91.40625,14.0625
Sub_01lux 15.8,63,77.34375,70.3125,-7.03125
Sub_01lux 15.8,64,77.34375,77.34375,0.0
Sub_01lux 15.8,65,77.34375,91.40625,14.0625
Sub_01lux 15.8,66,77.34375,70.3125,-7.03125
Sub_01lux 15.8,67,77.34375,77.34375,0.0
Sub_01lux 15.8,68,77.34375,70.3125,-7.03125
Sub_01lux 15.8,69,77.34375,77.34375,0.0
Sub_01lux 15.8,70,77.34375,77.34375,0.0
Sub_01lux 15.8,71,77.34375,77.34375,0.0
Sub_01lux 15.8,72,77.34375,77.34375,0.0
Sub_01lux 15.8,73,77.34375,77.34375,0.0
Sub_01lux 15.8,74,77.34375,77.34375,0.0
Sub_01lux 15.8,75,77.34375,77.34375,0.0
Sub_01lux 15.8,76,77.34375,77.34375,0.0
Sub_01lux 15.8,77,84.375,84.375,0.0
Sub_01lux 15.8,78,84.375,91.40625,7.03125
Sub_01lux 15.8,79,84.375,91.40625,7.03125
Sub_01lux 15.8,80,84.375,84.375,0.0
Sub_01lux 15.8,81,84.375,84.375,0.0
Sub_01lux 15.8,82,84.375,84.375,0.0
Sub_01lux 15.8,83,84.375,84.375,0.0
Sub_01lux 15.8,84,84.375,84.375,0.0
Sub_01lux 15.8,85,84.375,84.375,0.0
Sub_01lux 15.8,86,84.375,84.375,0.0
Sub_01lux 15.8,87,84.375,84.375,0.0
Sub_01lux 15.8,88,84.375,84.375,0.0
Sub_01lux 15.8,89,84.375,84.375,0.0
Sub_01lux 15.8,90,84.375,84.375,0.0
Sub_01lux 15.8,91,70.3125,84.375,14.0625
Sub_01lux 15.8,92,77.34375,84.375,7.03125
Sub_01lux 15.8,93,77.34375,84.375,7.03125
Sub_01lux 15.8,94,77.34375,84.375,7.03125
Sub_01lux 15.8,95,77.34375,84.375,7.03125
Sub_01lux 15.8,96,77.34375,84.375,7.03125
Sub_01lux 15.8,97,77.34375,84.375,7.03125
Sub_01lux 15.8,98,77.34375,84.375,7.03125
Sub_01lux 15.8,99,77.34375,70.3125,-7.03125
Sub_01lux 15.8,100,77.34375,70.3125,-7.03125
Sub_01lux 15.8,101,77.34375,70.3125,-7.03125
Sub_01lux 15.8,102,77.34375,70.3125,-7.03125
Sub_01lux 15.8,103,77.34375,70.3125,-7.03125
Sub_01lux 15.8,104,77.34375,70.3125,-7.03125
Sub_01lux 15.8,105,77.34375,70.3125,-7.03125
Sub_01lux 15.8,106,77.34375,77.34375,0.0
Sub_01lux 15.8,107,77.34375,70.3125,-7.03125
Sub_01lux 15.8,108,77.34375,77.34375,0.0
Sub_01lux 15.8,109,77.34375,77.34375,0.0
Sub_01lux 15.8,110,77.34375,77.34375,0.0
Sub_01lux 15.8,111,77.34375,77.34375,0.0
Sub_01lux 15.8,112,77.34375,77.34375,0.0
Sub_01lux 15.8,113,77.34375,77.34375,0.0
Sub_01lux 15.8,114,77.34375,77.34375,0.0
Sub_01lux 15.8,115,84.375,77.34375,-7.03125
Sub_01lux 15.8,116,84.375,77.34375,-7.03125
Sub_01lux 15.8,117,84.375,70.3125,-14.0625
Sub_01lux 15.8,118,84.375,70.3125,-14.0625
Sub_01lux 15.8,119,84.375,70.3125,-14.0625
Sub_01lux 15.8,120,84.375,70.3125,-14.0625
Sub_01lux 15.8,121,84.375,70.3125,-14.0625
Sub_01lux 15.8,122,84.375,70.3125,-14.0625
Sub_01lux 15.8,123,84.375,84.375,0.0
Sub_01lux 15.8,124,84.375,70.3125,-14.0625
Sub_01lux 15.8,125,84.375,84.375,0.0
Sub_01lux 15.8,126,84.375,70.3125,-14.0625
Sub_01lux 15.8,127,84.375,91.40625,7.03125
Sub_01lux 15.8,128,84.375,77.34375,-7.03125
Sub_01lux 15.8,129,84.375,77.34375,-7.03125
Sub_01lux 15.8,130,77.34375,77.34375,0.0
Sub_01lux 15.8,131,77.34375,77.34375,0.0
Sub_01lux 15.8,132,77.34375,77.34375,0.0
Sub_01lux 15.8,133,77.34375,77.34375,0.0
Sub_01lux 15.8,134,77.34375,77.34375,0.0
Sub_01lux 15.8,135,77.34375,70.3125,-7.03125
Sub_01lux 15.8,136,77.34375,77.34375,0.0
Sub_01lux 15.8,137,77.34375,70.3125,-7.03125
Sub_01lux 15.8,138,77.34375,70.3125,-7.03125
Sub_01lux 15.8,139,77.34375,70.3125,-7.03125
Sub_01lux 15.8,140,77.34375,70.3125,-7.03125
Sub_01lux 15.8,141,77.34375,70.3125,-7.03125
Sub_01lux 15.8,142,77.34375,70.3125,-7.03125
Sub_01lux 15.8,143,77.34375,70.3125,-7.03125
Sub_01lux 15.8,144,77.34375,70.3125,-7.03125
Sub_01lux 15.8,145,77.34375,70.3125,-7.03125
Sub_01lux 15.8,146,77.34375,70.3125,-7.03125
Sub_01lux 15.8,147,77.34375,84.375,7.03125
Sub_01lux 15.8,148,77.34375,70.3125,-7.03125
Sub_01lux 15.8,149,77.34375,84.375,7.03125
Sub_01lux 15.8,150,77.34375,84.375,7.03125
Sub_01lux 15.8,151,77.34375,84.375,7.03125
Sub_01lux 15.8,152,77.34375,84.375,7.03125
Sub_01lux 25.1,0,77.34375,70.3125,-7.03125
Sub_01lux 25.1,1,77.34375,70.3125,-7.03125
Sub_01lux 25.1,2,77.34375,84.375,7.03125
Sub_01lux 25.1,3,70.3125,70.3125,0.0
Sub_01lux 25.1,4,70.3125,70.3125,0.0
Sub_01lux 25.1,5,70.3125,70.3125,0.0
Sub_01lux 25.1,6,70.3125,70.3125,0.0
Sub_01lux 25.1,7,70.3125,70.3125,0.0
Sub_01lux 25.1,8,70.3125,70.3125,0.0
Sub_01lux 25.1,9,70.3125,70.3125,0.0
Sub_01lux 25.1,10,70.3125,70.3125,0.0
Sub_01lux 25.1,11,70.3125,70.3125,0.0
Sub_01lux 25.1,12,70.3125,70.3125,0.0
Sub_01lux 25.1,13,70.3125,70.3125,0.0
Sub_01lux 25.1,14,70.3125,70.3125,0.0
Sub_01lux 25.1,15,70.3125,70.3125,0.0
Sub_01lux 25.1,16,70.3125,91.40625,21.09375
Sub_01lux 25.1,17,70.3125,91.40625,21.09375
Sub_01lux 25.1,18,70.3125,91.40625,21.09375
Sub_01lux 25.1,19,77.34375,91.40625,14.0625
Sub_01lux 25.1,20,77.34375,91.40625,14.0625
Sub_01lux 25.1,21,77.34375,91.40625,14.0625
Sub_01lux 25.1,22,77.34375,91.40625,14.0625
Sub_01lux 25.1,23,77.34375,91.40625,14.0625
Sub_01lux 25.1,24,77.34375,91.40625,14.0625
Sub_01lux 25.1,25,84.375,91.40625,7.03125
Sub_01lux 25.1,26,84.375,91.40625,7.03125
Sub_01lux 25.1,27,84.375,91.40625,7.03125
Sub_01lux 25.1,28,84.375,84.375,0.0
Sub_01lux 25.1,29,84.375,91.40625,7.03125
Sub_01lux 25.1,30,84.375,84.375,0.0
Sub_01lux 25.1,31,84.375,91.40625,7.03125
Sub_01lux 25.1,32,84.375,91.40625,7.03125
Sub_01lux 25.1,33,84.375,70.3125,-14.0625
Sub_01lux 25.1,34,84.375,70.3125,-14.0625
Sub_01lux 25.1,35,84.375,70.3125,-14.0625
