subject_id,segment_idx,hr_gt_bpm,hr_pr_bpm,err_bpm
01-01,80,63.28125,98.4375,35.15625
01-01,81,63.28125,112.5,49.21875
01-01,82,63.28125,98.4375,35.15625
01-01,83,63.28125,98.4375,35.15625
01-01,84,63.28125,98.4375,35.15625
01-01,85,63.28125,112.5,49.21875
01-01,86,63.28125,105.46875,42.1875
01-01,87,63.28125,105.46875,42.1875
01-01,88,63.28125,112.5,49.21875
01-01,89,63.28125,112.5,49.21875
01-01,90,63.28125,112.5,49.21875
01-01,91,63.28125,112.5,49.21875
01-01,92,63.28125,112.5,49.21875
01-01,93,63.28125,112.5,49.21875
01-01,94,63.28125,112.5,49.21875
01-01,95,63.28125,112.5,49.21875
01-01,96,63.28125,112.5,49.21875
01-01,97,63.28125,105.46875,42.1875
01-01,98,63.28125,105.46875,42.1875
01-01,99,63.28125,105.46875,42.1875
01-01,100,63.28125,105.46875,42.1875
01-01,101,63.28125,112.5,49.21875
01-01,102,63.28125,112.5,49.21875
01-01,103,63.28125,105.46875,42.1875
01-01,104,63.28125,105.46875,42.1875
01-01,105,63.28125,112.5,49.21875
01-01,106,63.28125,112.5,49.21875
01-01,107,63.28125,91.40625,28.125
01-01,108,63.28125,98.4375,35.15625
01-01,109,63.28125,112.5,49.21875
01-01,110,63.28125,98.4375,35.15625
01-01,111,133.59375,98.4375,-35.15625
01-01,112,133.59375,98.4375,-35.15625
01-01,113,133.59375,105.46875,-28.125
01-01,114,70.3125,112.5,42.1875
01-01,115,133.59375,112.5,-21.09375
01-01,116,70.3125,112.5,42.1875
01-01,117,70.3125,98.4375,28.125
01-01,118,133.59375,112.5,-21.09375
01-01,119,70.3125,105.46875,35.15625
01-01,120,133.59375,105.46875,-28.125
01-01,121,70.3125,112.5,42.1875
01-01,122,70.3125,98.4375,28.125
01-01,123,70.3125,98.4375,28.125
01-01,124,70.3125,112.5,42.1875
01-01,125,70.3125,112.5,42.1875
01-01,126,70.3125,112.5,42.1875
01-01,127,70.3125,112.5,42.1875
01-01,128,70.3125,112.5,42.1875
01-01,129,70.3125,112.5,42.1875
01-01,130,70.3125,112.5,42.1875
01-01,131,70.3125,91.40625,21.09375
01-01,132,70.3125,105.46875,35.15625
01-01,133,70.3125,112.5,42.1875
01-01,134,70.3125,112.5,42.1875
01-01,135,70.3125,91.40625,21.09375
01-01,136,70.3125,112.5,42.1875
01-01,137,70.3125,98.4375,28.125
01-01,138,70.3125,98.4375,28.125
01-01,139,70.3125,112.5,42.1875
01-01,140,70.3125,84.375,14.0625
01-01,141,70.3125,91.40625,21.09375
01-01,142,70.3125,91.40625,21.09375
01-01,143,70.3125,91.40625,21.09375
01-01,144,70.3125,98.4375,28.125
01-01,145,70.3125,98.4375,28.125
01-01,146,70.3125,98.4375,28.125
01-01,147,70.3125,98.4375,28.125
01-01,148,70.3125,98.4375,28.125
01-01,149,70.3125,98.4375,28.125
01-01,150,70.3125,91.40625,21.09375
01-01,151,70.3125,91.40625,21.09375
01-01,152,70.3125,98.4375,28.125
01-01,153,70.3125,91.40625,21.09375
01-01,154,70.3125,84.375,14.0625
01-01,155,70.3125,112.5,42.1875
01-01,156,70.3125,112.5,42.1875
01-01,157,70.3125,105.46875,35.15625
01-01,158,70.3125,112.5,42.1875
01-01,159,70.3125,98.4375,28.125
01-01,160,70.3125,98.4375,28.125
01-01,161,70.3125,98.4375,28.125
01-01,162,70.3125,91.40625,21.09375
01-01,163,70.3125,91.40625,21.09375
01-01,164,70.3125,91.40625,21.09375
01-01,165,70.3125,91.40625,21.09375
01-01,166,70.3125,91.40625,21.09375
01-01,167,70.3125,91.40625,21.09375
01-01,168,70.3125,112.5,42.1875
01-01,169,70.3125,91.40625,21.09375
01-01,170,70.3125,112.5,42.1875
01-01,171,70.3125,112.5,42.1875
01-01,172,70.3125,112.5,42.1875
01-01,173,70.3125,91.40625,21.09375
01-01,174,70.3125,112.5,42.1875
01-01,175,70.3125,112.5,42.1875
01-02,0,77.34375,105.46875,28.125
01-02,1,77.34375,105.46875,28.125
01-02,2,70.3125,112.5,42.1875
01-02,3,140.625,112.5,-28.125
01-02,4,70.3125,105.46875,35.15625
01-02,5,70.3125,105.46875,35.15625
01-02,6,70.3125,98.4375,28.125
01-02,7,70.3125,98.4375,28.125
01-02,8,70.3125,112.5,42.1875
01-02,9,70.3125,91.40625,21.09375
01-02,10,70.3125,112.5,42.1875
01-02,11,70.3125,112.5,42.1875
01-02,12,70.3125,112.5,42.1875
01-02,13,70.3125,112.5,42.1875
01-02,14,70.3125,112.5,42.1875
01-02,15,70.3125,112.5,42.1875
01-02,16,70.3125,112.5,42.1875
01-02,17,70.3125,112.5,42.1875
01-02,18,147.65625,112.5,-35.15625
01-02,19,147.65625,112.5,-35.15625
01-02,20,147.65625,112.5,-35.15625
01-02,21,77.34375,112.5,35.15625
01-02,22,77.34375,112.5,35.15625
01-02,23,77.34375,112.5,35.15625
01-02,24,77.34375,119.53125,42.1875
01-02,25,77.34375,105.46875,28.125
01-02,26,77.34375,105.46875,28.125
01-02,27,77.34375,112.5,35.15625
01-02,28,77.34375,105.46875,28.125
01-02,29,77.34375,112.5,35.15625
01-02,30,77.34375,98.4375,21.09375
01-02,31,77.34375,98.4375,21.09375
01-02,32,77.34375,112.5,35.15625
01-02,33,77.34375,98.4375,21.09375
01-02,34,77.34375,91.40625,14.0625
01-02,35,77.34375,112.5,35.15625
01-02,36,77.34375,112.5,35.15625
01-02,37,77.34375,112.5,35.15625
01-02,38,70.3125,112.5,42.1875
01-02,39,70.3125,112.5,42.1875
01-02,40,70.3125,112.5,42.1875
01-02,41,70.3125,112.5,42.1875
01-02,42,70.3125,105.46875,35.15625
01-02,43,70.3125,112.5,42.1875
01-02,44,70.3125,112.5,42.1875
01-02,45,70.3125,112.5,42.1875
01-02,46,70.3125,112.5,42.1875
01-02,47,70.3125,112.5,42.1875
01-02,48,70.3125,112.5,42.1875
01-02,49,70.3125,112.5,42.1875
01-02,50,70.3125,98.4375,28.125
01-02,51,70.3125,112.5,42.1875
01-02,52,70.3125,98.4375,28.125
01-02,53,70.3125,112.5,42.1875
01-02,54,70.3125,112.5,42.1875
01-02,55,70.3125,112.5,42.1875
01-02,56,70.3125,112.5,42.1875
01-02,57,77.34375,112.5,35.15625
01-02,58,77.34375,112.5,35.15625
01-02,59,77.34375,112.5,35.15625
01-02,60,77.34375,112.5,35.15625
01-02,61,77.34375,112.5,35.15625
01-02,62,77.34375,112.5,35.15625
01-02,63,77.34375,112.5,35.15625
01-02,64,77.34375,112.5,35.15625
01-02,65,77.34375,112.5,35.15625
01-02,66,77.34375,98.4375,21.09375
01-02,67,77.34375,112.5,35.15625
01-02,68,77.34375,112.5,35.15625
01-02,69,77.34375,112.5,35.15625
01-02,70,77.34375,91.40625,14.0625
01-02,71,77.34375,112.5,35.15625
01-02,72,77.34375,112.5,35.15625
01-02,73,70.3125,112.5,42.1875
01-02,74,70.3125,112.5,42.1875
01-02,75,70.3125,112.5,42.1875
01-02,76,70.3125,112.5,42.1875
01-02,77,70.3125,112.5,42.1875
01-02,78,70.3125,98.4375,28.125
01-02,79,70.3125,112.5,42.1875
01-02,80,70.3125,98.4375,28.125
01-02,81,70.3125,91.40625,21.09375
01-02,82,70.3125,112.5,42.1875
01-02,83,70.3125,112.5,42.1875
01-02,84,70.3125,112.5,42.1875
01-02,85,70.3125,112.5,42.1875
01-02,86,70.3125,112.5,42.1875
01-02,87,70.3125,112.5,42.1875
01-02,88,70.3125,112.5,42.1875
01-02,89,70.3125,84.375,14.0625
01-02,90,70.3125,112.5,42.1875
01-02,91,70.3125,84.375,14.0625
01-02,92,70.3125,112.5,42.1875
01-02,93,70.3125,105.46875,35.15625
01-02,94,70.3125,84.375,14.0625
01-02,95,70.3125,112.5,42.1875
01-02,96,70.3125,91.40625,21.09375
01-02,97,70.3125,112.5,42.1875
01-02,98,70.3125,105.46875,35.15625
01-02,99,70.3125,112.5,42.1875
01-02,100,70.3125,91.40625,21.09375
01-02,101,70.3125,112.5,42.1875
01-02,102,70.3125,112.5,42.1875
01-02,103,70.3125,112.5,42.1875
01-02,104,70.3125,112.5,42.1875
01-02,105,70.3125,112.5,42.1875
01-02,106,70.3125,105.46875,35.15625
01-02,107,70.3125,112.5,42.1875
01-02,108,70.3125,112.5,42.1875
01-02,109,70.3125,91.40625,21.09375
01-02,110,70.3125,112.5,42.1875
01-02,111,70.3125,112.5,42.1875
01-02,112,70.3125,112.5,42.1875
01-02,113,70.3125,98.4375,28.125
01-02,114,70.3125,105.46875,35.15625
01-02,115,70.3125,98.4375,28.125
01-02,116,77.34375,98.4375,21.09375
01-02,117,77.34375,98.4375,21.09375
01-02,118,77.34375,98.4375,21.09375
01-02,119,77.34375,98.4375,21.09375
01-02,120,77.34375,91.40625,14.0625
01-02,121,77.34375,91.40625,14.0625
01-02,122,77.34375,91.40625,14.0625
01-02,123,77.34375,112.5,35.15625
01-02,124,77.34375,98.4375,21.09375
01-02,125,77.34375,91.40625,14.0625
01-02,126,77.34375,112.5,35.15625
01-02,127,77.34375,112.5,35.15625
01-02,128,77.34375,112.5,35.15625
01-02,129,77.34375,112.5,35.15625
01-02,130,77.34375,98.4375,21.09375
01-02,131,77.34375,98.4375,21.09375
01-02,132,77.34375,112.5,35.15625
01-02,133,77.34375,91.40625,14.0625
01-02,134,77.34375,112.5,35.15625
01-02,135,70.3125,112.5,42.1875
01-02,136,70.3125,112.5,42.1875
01-02,137,77.34375,112.5,35.15625
01-02,138,77.34375,112.5,35.15625
01-02,139,77.34375,112.5,35.15625
01-02,140,77.34375,112.5,35.15625
01-02,141,77.34375,112.5,35.15625
01-02,142,77.34375,112.5,35.15625
01-02,143,77.34375,112.5,35.15625
01-02,144,77.34375,112.5,35.15625
01-02,145,77.34375,112.5,35.15625
01-02,146,77.34375,105.46875,28.125
01-02,147,77.34375,112.5,35.15625
01-02,148,77.34375,112.5,35.15625
01-02,149,77.34375,112.5,35.15625
01-02,150,77.34375,112.5,35.15625
01-02,151,77.34375,98.4375,21.09375
01-02,152,77.34375,105.46875,28.125
01-02,153,77.34375,112.5,35.15625
01-02,154,77.34375,105.46875,28.125
01-02,155,77.34375,105.46875,28.125
01-02,156,77.34375,112.5,35.15625
01-02,157,77.34375,98.4375,21.09375
01-02,158,77.34375,112.5,35.15625
01-02,159,70.3125,112.5,42.1875
01-02,160,70.3125,112.5,42.1875
01-02,161,70.3125,98.4375,28.125
01-02,162,70.3125,112.5,42.1875
01-02,163,70.3125,112.5,42.1875
01-02,164,70.3125,112.5,42.1875
01-02,165,70.3125,112.5,42.1875
01-02,166,70.3125,112.5,42.1875
01-02,167,70.3125,112.5,42.1875
01-02,168,70.3125,112.5,42.1875
01-02,169,70.3125,112.5,42.1875
01-02,170,70.3125,112.5,42.1875
01-02,171,70.3125,98.4375,28.125
01-02,172,70.3125,112.5,42.1875
01-02,173,77.34375,112.5,35.15625
01-02,174,77.34375,112.5,35.15625
01-02,175,77.34375,112.5,35.15625
01-03,0,77.34375,98.4375,21.09375
01-03,1,77.34375,98.4375,21.09375
01-03,2,77.34375,98.4375,21.09375
01-03,3,77.34375,98.4375,21.09375
01-03,4,77.34375,98.4375,21.09375
01-03,5,77.34375,98.4375,21.09375
01-03,6,77.34375,98.4375,21.09375
01-03,7,77.34375,98.4375,21.09375
01-03,8,77.34375,112.5,35.15625
01-03,9,77.34375,112.5,35.15625
01-03,10,77.34375,112.5,35.15625
01-03,11,77.34375,105.46875,28.125
01-03,12,77.34375,112.5,35.15625
01-03,13,77.34375,112.5,35.15625
01-03,14,77.34375,91.40625,14.0625
01-03,15,77.34375,112.5,35.15625
01-03,16,77.34375,98.4375,21.09375
01-03,17,77.34375,98.4375,21.09375
01-03,18,77.34375,112.5,35.15625
01-03,19,77.34375,105.46875,28.125
01-03,20,77.34375,105.46875,28.125
01-03,21,77.34375,112.5,35.15625
01-03,22,77.34375,112.5,35.15625
01-03,23,77.34375,112.5,35.15625
01-03,24,77.34375,112.5,35.15625
01-03,25,77.34375,112.5,35.15625
01-03,26,77.34375,112.5,35.15625
01-03,27,77.34375,112.5,35.15625
01-03,28,77.34375,112.5,35.15625
01-03,29,77.34375,112.5,35.15625
01-03,30,77.34375,112.5,35.15625
01-03,31,77.34375,112.5,35.15625
01-03,32,77.34375,112.5,35.15625
01-03,33,77.34375,91.40625,14.0625
01-03,34,77.34375,112.5,35.15625
01-03,35,77.34375,112.5,35.15625
01-03,36,77.34375,112.5,35.15625
01-03,37,77.34375,112.5,35.15625
01-03,38,77.34375,112.5,35.15625
01-03,39,77.34375,84.375,7.03125
01-03,40,77.34375,91.40625,14.0625
01-03,41,77.34375,91.40625,14.0625
01-03,42,77.34375,112.5,35.15625
01-03,43,77.34375,112.5,35.15625
01-03,44,77.34375,112.5,35.15625
01-03,45,77.34375,98.4375,21.09375
01-03,46,77.34375,98.4375,21.09375
01-03,47,77.34375,112.5,35.15625
01-03,48,77.34375,112.5,35.15625
01-03,49,77.34375,112.5,35.15625
01-03,50,77.34375,112.5,35.15625
01-03,51,77.34375,112.5,35.15625
01-03,52,77.34375,112.5,35.15625
01-03,53,77.34375,112.5,35.15625
01-03,54,77.34375,98.4375,21.09375
01-03,55,77.34375,98.4375,21.09375
01-03,56,77.34375,126.5625,49.21875
01-03,57,77.34375,112.5,35.15625
01-03,58,77.34375,105.46875,28.125
01-03,59,77.34375,112.5,35.15625
01-03,60,77.34375,112.5,35.15625
01-03,61,77.34375,112.5,35.15625
01-03,62,77.34375,112.5,35.15625
01-03,63,77.34375,105.46875,28.125
01-03,64,77.34375,105.46875,28.125
01-03,65,77.34375,105.46875,28.125
01-03,66,77.34375,112.5,35.15625
01-03,67,77.34375,112.5,35.15625
01-03,68,77.34375,112.5,35.15625
01-03,69,77.34375,91.40625,14.0625
01-03,70,77.34375,112.5,35.15625
01-03,71,77.34375,112.5,35.15625
01-03,72,77.34375,112.5,35.15625
01-03,73,77.34375,112.5,35.15625
01-03,74,77.34375,112.5,35.15625
01-03,75,77.34375,98.4375,21.09375
01-03,76,77.34375,112.5,35.15625
01-03,77,77.34375,112.5,35.15625
01-03,78,77.34375,105.46875,28.125
01-03,79,77.34375,126.5625,49.21875
01-03,80,77.34375,126.5625,49.21875
01-03,81,77.34375,105.46875,28.125
01-03,82,77.34375,112.5,35.15625
01-03,83,77.34375,112.5,35.15625
01-03,84,77.34375,112.5,35.15625
01-03,85,77.34375,98.4375,21.09375
01-03,86,77.34375,98.4375,21.09375
01-03,87,77.34375,112.5,35.15625
01-03,88,77.34375,112.5,35.15625
01-03,89,77.34375,105.46875,28.125
01-03,90,77.34375,112.5,35.15625
01-03,91,77.34375,112.5,35.15625
01-03,92,77.34375,112.5,35.15625
01-03,93,77.34375,112.5,35.15625
01-03,94,77.34375,112.5,35.15625
01-03,95,77.34375,112.5,35.15625
01-03,96,77.34375,105.46875,28.125
01-03,97,77.34375,105.46875,28.125
01-03,98,77.34375,112.5,35.15625
01-03,99,77.34375,112.5,35.15625
01-03,100,77.34375,112.5,35.15625
01-03,101,77.34375,112.5,35.15625
01-03,102,77.34375,84.375,7.03125
01-03,103,77.34375,98.4375,21.09375
01-03,104,77.34375,91.40625,14.0625
01-03,105,77.34375,91.40625,14.0625
01-03,106,77.34375,91.40625,14.0625
01-03,107,77.34375,91.40625,14.0625
01-03,108,77.34375,105.46875,28.125
01-03,109,77.34375,105.46875,28.125
01-03,110,77.34375,98.4375,21.09375
01-03,111,77.34375,98.4375,21.09375
01-03,112,77.34375,98.4375,21.09375
01-03,113,77.34375,105.46875,28.125
01-03,114,77.34375,112.5,35.15625
01-03,115,77.34375,112.5,35.15625
01-03,116,77.34375,105.46875,28.125
01-03,117,77.34375,112.5,35.15625
01-03,118,77.34375,112.5,35.15625
01-03,119,77.34375,112.5,35.15625
01-03,120,77.34375,112.5,35.15625
01-03,121,77.34375,105.46875,28.125
01-03,122,77.34375,105.46875,28.125
01-03,123,77.34375,105.46875,28.125
01-03,124,77.34375,105.46875,28.125
01-03,125,77.34375,91.40625,14.0625
01-03,126,77.34375,112.5,35.15625
01-03,127,77.34375,105.46875,28.125
01-03,128,77.34375,105.46875,28.125
01-03,129,77.34375,105.46875,28.125
01-03,130,77.34375,98.4375,21.09375
01-03,131,77.34375,112.5,35.15625
01-03,132,77.34375,112.5,35.15625
01-03,133,77.34375,98.4375,21.09375
01-03,134,77.34375,112.5,35.15625
01-03,135,77.34375,112.5,35.15625
01-03,136,77.34375,84.375,7.03125
01-03,137,77.34375,84.375,7.03125
01-03,138,77.34375,91.40625,14.0625
01-03,139,77.34375,98.4375,21.09375
01-03,140,77.34375,98.4375,21.09375
01-03,141,77.34375,98.4375,21.09375
01-03,142,77.34375,98.4375,21.09375
01-03,143,77.34375,91.40625,14.0625
01-03,144,77.34375,91.40625,14.0625
01-03,145,77.34375,91.40625,14.0625
01-03,146,77.34375,91.40625,14.0625
01-03,147,77.34375,98.4375,21.09375
01-03,148,77.34375,98.4375,21.09375
01-03,149,77.34375,98.4375,21.09375
01-03,150,77.34375,91.40625,14.0625
01-03,151,77.34375,98.4375,21.09375
01-03,152,77.34375,91.40625,14.0625
01-03,153,77.34375,105.46875,28.125
01-03,154,77.34375,105.46875,28.125
01-03,155,77.34375,112.5,35.15625
01-03,156,77.34375,112.5,35.15625
01-03,157,77.34375,98.4375,21.09375
01-03,158,77.34375,98.4375,21.09375
01-03,159,77.34375,98.4375,21.09375
01-03,160,77.34375,98.4375,21.09375
01-03,161,77.34375,112.5,35.15625
01-03,162,77.34375,112.5,35.15625
01-03,163,77.34375,98.4375,21.09375
01-03,164,77.34375,105.46875,28.125
01-03,165,77.34375,112.5,35.15625
01-03,166,77.34375,112.5,35.15625
01-03,167,77.34375,112.5,35.15625
01-03,168,77.34375,98.4375,21.09375
01-03,169,77.34375,112.5,35.15625
01-03,170,77.34375,98.4375,21.09375
01-03,171,77.34375,112.5,35.15625
01-03,172,77.34375,112.5,35.15625
01-03,173,77.34375,112.5,35.15625
01-03,174,77.34375,119.53125,42.1875
01-03,175,77.34375,112.5,35.15625
01-03,176,77.34375,112.5,35.15625
01-03,177,77.34375,112.5,35.15625
01-03,178,77.34375,112.5,35.15625
01-03,179,77.34375,112.5,35.15625
01-03,180,77.34375,112.5,35.15625
01-03,181,77.34375,105.46875,28.125
01-03,182,77.34375,91.40625,14.0625
01-03,183,77.34375,98.4375,21.09375
01-03,184,77.34375,98.4375,21.09375
01-03,185,77.34375,98.4375,21.09375
01-03,186,77.34375,112.5,35.15625
01-03,187,77.34375,105.46875,28.125
01-03,188,77.34375,98.4375,21.09375
01-03,189,77.34375,112.5,35.15625
01-03,190,77.34375,105.46875,28.125
01-03,191,77.34375,112.5,35.15625
01-03,192,77.34375,105.46875,28.125
01-03,193,77.34375,105.46875,28.125
01-03,194,77.34375,105.46875,28.125
01-03,195,77.34375,112.5,35.15625
01-03,196,77.34375,98.4375,21.09375
01-03,197,77.34375,112.5,35.15625
01-03,198,77.34375,112.5,35.15625
01-03,199,77.34375,112.5,35.15625
01-03,200,77.34375,105.46875,28.125
01-03,201,77.34375,105.46875,28.125
01-03,202,77.34375,105.46875,28.125
01-03,203,77.34375,112.5,35.15625
01-03,204,77.34375,112.5,35.15625
01-03,205,77.34375,112.5,35.15625
01-03,206,77.34375,112.5,35.15625
01-03,207,77.34375,112.5,35.15625
01-03,208,77.34375,98.4375,21.09375
01-03,209,77.34375,98.4375,21.09375
01-03,210,77.34375,112.5,35.15625
01-03,211,77.34375,112.5,35.15625
01-03,212,77.34375,91.40625,14.0625
01-03,213,77.34375,91.40625,14.0625
01-03,214,77.34375,91.40625,14.0625
01-03,215,77.34375,91.40625,14.0625
01-03,216,77.34375,112.5,35.15625
01-03,217,77.34375,112.5,35.15625
01-03,218,77.34375,105.46875,28.125
01-03,219,77.34375,112.5,35.15625
01-03,220,77.34375,105.46875,28.125
01-03,221,77.34375,98.4375,21.09375
01-04,0,77.34375,98.4375,21.09375
01-04,1,77.34375,112.5,35.15625
01-04,2,77.34375,98.4375,21.09375
01-04,3,77.34375,98.4375,21.09375
01-04,4,77.34375,112.5,35.15625
01-04,5,77.34375,112.5,35.15625
01-04,6,77.34375,105.46875,28.125
01-04,7,77.34375,112.5,35.15625
01-04,8,77.34375,112.5,35.15625
01-04,9,77.34375,112.5,35.15625
01-04,10,77.34375,84.375,7.03125
01-04,11,77.34375,84.375,7.03125
01-04,12,77.34375,112.5,35.15625
01-04,13,77.34375,112.5,35.15625
01-04,14,70.3125,98.4375,28.125
01-04,15,70.3125,112.5,42.1875
01-04,16,70.3125,112.5,42.1875
01-04,17,70.3125,112.5,42.1875
01-04,18,70.3125,84.375,14.0625
01-04,19,70.3125,91.40625,21.09375
01-04,20,70.3125,112.5,42.1875
01-04,21,70.3125,112.5,42.1875
01-04,22,70.3125,112.5,42.1875
01-04,23,77.34375,112.5,35.15625
01-04,24,77.34375,91.40625,14.0625
01-04,25,77.34375,112.5,35.15625
01-04,26,77.34375,112.5,35.15625
01-04,27,77.34375,112.5,35.15625
01-04,28,77.34375,91.40625,14.0625
01-04,29,77.34375,112.5,35.15625
01-04,30,77.34375,112.5,35.15625
01-04,31,77.34375,112.5,35.15625
01-04,32,77.34375,112.5,35.15625
01-04,33,77.34375,112.5,35.15625
01-04,34,77.34375,112.5,35.15625
01-04,35,77.34375,112.5,35.15625
01-04,36,77.34375,112.5,35.15625
01-04,37,77.34375,112.5,35.15625
01-04,38,77.34375,112.5,35.15625
01-04,39,77.34375,112.5,35.15625
01-04,40,77.34375,112.5,35.15625
01-04,41,77.34375,112.5,35.15625
01-04,42,77.34375,112.5,35.15625
01-04,43,77.34375,112.5,35.15625
01-04,44,70.3125,112.5,42.1875
01-04,45,70.3125,112.5,42.1875
01-04,46,70.3125,112.5,42.1875
01-04,47,70.3125,112.5,42.1875
01-04,48,70.3125,112.5,42.1875
01-04,49,70.3125,112.5,42.1875
01-04,50,70.3125,112.5,42.1875
01-04,51,70.3125,91.40625,21.09375
01-04,52,70.3125,112.5,42.1875
01-04,53,70.3125,98.4375,28.125
01-04,54,70.3125,112.5,42.1875
01-04,55,70.3125,112.5,42.1875
01-04,56,70.3125,112.5,42.1875
01-04,57,70.3125,112.5,42.1875
01-04,58,70.3125,98.4375,28.125
01-04,59,70.3125,98.4375,28.125
01-04,60,70.3125,112.5,42.1875
01-04,61,70.3125,112.5,42.1875
01-04,62,70.3125,112.5,42.1875
01-04,63,70.3125,105.46875,35.15625
01-04,64,70.3125,105.46875,35.15625
01-04,65,70.3125,112.5,42.1875
01-04,66,70.3125,112.5,42.1875
01-04,67,70.3125,112.5,42.1875
01-04,68,70.3125,112.5,42.1875
01-04,69,70.3125,84.375,14.0625
01-04,70,70.3125,112.5,42.1875
01-04,71,70.3125,112.5,42.1875
01-04,72,70.3125,112.5,42.1875
01-04,73,70.3125,112.5,42.1875
01-04,74,70.3125,98.4375,28.125
01-04,75,70.3125,98.4375,28.125
01-04,76,70.3125,112.5,42.1875
01-04,77,70.3125,112.5,42.1875
01-04,78,70.3125,112.5,42.1875
01-04,79,70.3125,98.4375,28.125
01-04,80,70.3125,112.5,42.1875
01-04,81,70.3125,112.5,42.1875
01-04,82,70.3125,112.5,42.1875
01-04,83,70.3125,112.5,42.1875
01-04,84,70.3125,119.53125,49.21875
01-04,85,70.3125,84.375,14.0625
01-04,86,70.3125,112.5,42.1875
01-04,87,70.3125,112.5,42.1875
01-04,88,70.3125,112.5,42.1875
01-04,89,70.3125,112.5,42.1875
01-04,90,70.3125,112.5,42.1875
01-04,91,70.3125,112.5,42.1875
01-04,92,70.3125,112.5,42.1875
01-04,93,70.3125,112.5,42.1875
01-04,94,77.34375,112.5,35.15625
01-04,95,77.34375,112.5,35.15625
01-04,96,77.34375,112.5,35.15625
01-04,97,77.34375,112.5,35.15625
01-04,98,77.34375,112.5,35.15625
01-04,99,77.34375,105.46875,28.125
01-04,100,77.34375,112.5,35.15625
01-04,101,77.34375,105.46875,28.125
01-04,102,77.34375,119.53125,42.1875
01-04,103,77.34375,112.5,35.15625
01-04,104,77.34375,112.5,35.15625
01-04,105,77.34375,112.5,35.15625
01-04,106,70.3125,112.5,42.1875
01-04,107,70.3125,112.5,42.1875
01-04,108,70.3125,112.5,42.1875
01-04,109,70.3125,112.5,42.1875
01-04,110,70.3125,112.5,42.1875
01-04,111,70.3125,112.5,42.1875
01-04,112,70.3125,112.5,42.1875
